,UserID,movieID and rating
268,269,"[(5114, 4.396764331175047), (1939, 4.3328145440423285), (116, 4.315298964084954), (3310, 4.299664375187771), (2924, 4.293504437608335), (3038, 4.290615868344297), (73290, 4.287301107937871), (8132, 4.285272147908125), (858, 4.2800790526234636), (7116, 4.271147487226619)]"
269,270,"[(116, 4.437825538867023), (5114, 4.40479771085253), (8132, 4.384240445992808), (73290, 4.383700973988794), (1939, 4.380769718638286), (3038, 4.374356998514754), (2924, 4.365677823749736), (116897, 4.364656198082777), (858, 4.364205980421532), (7116, 4.362594140354141)]"
270,271,"[(116, 4.494093945627984), (5114, 4.456781029763217), (73290, 4.455542408359332), (1939, 4.452334628361853), (3038, 4.4401454472793604), (116897, 4.440100432322402), (8132, 4.434876584525134), (2924, 4.426013628417796), (858, 4.420148739376159), (7116, 4.407119336487572)]"
271,272,"[(5114, 4.451187895128539), (2924, 4.426570564556226), (7116, 4.413943786758431), (3038, 4.410330388972758), (52767, 4.410222542173744), (1939, 4.408638598139819), (116, 4.392542045809041), (26729, 4.387427049444023), (8132, 4.382916439629618), (858, 4.382499918775428)]"
272,273,"[(116, 4.836028192191261), (5114, 4.8197650408242545), (73290, 4.801899669538521), (3038, 4.780014923231232), (1939, 4.777405560802907), (116897, 4.762243871007854), (8132, 4.755239012861352), (7116, 4.7539490333086825), (858, 4.74978947553234), (2924, 4.742150571761736)]"
273,274,"[(5114, 4.248895252682362), (1939, 4.208823959642047), (3038, 4.20491399888765), (116, 4.188422071421372), (73290, 4.180911397908895), (116897, 4.174227900054547), (8132, 4.172897960862738), (2924, 4.170697867834651), (7116, 4.16943745571375), (858, 4.158912372555174)]"
274,275,"[(116, 4.966369765467509), (5114, 4.935987684889936), (73290, 4.9230973914471114), (1939, 4.911220872836328), (8132, 4.910746484066287), (116897, 4.908650389566783), (3038, 4.902025037541249), (2924, 4.901808782615933), (7116, 4.886516067809055), (3310, 4.883122191792366)]"
275,276,"[(5114, 4.129042316616768), (116, 4.064566372794382), (7116, 4.041209399400772), (3038, 4.041118640902824), (116897, 4.040139132045386), (2924, 4.032781212522845), (858, 4.024469348940128), (8132, 4.023001626498655), (1939, 4.015615059485364), (3310, 3.9939554525026426)]"
276,277,"[(73290, 4.593602886492025), (116, 4.5889634492872515), (116897, 4.577218669920195), (5114, 4.568445093210075), (1939, 4.560023080051174), (3038, 4.550869484879012), (8132, 4.548944949791054), (2924, 4.5352795070326195), (7116, 4.5169282467729985), (3310, 4.5093185877627615)]"
277,278,"[(5114, 4.159226218497312), (3038, 4.130691374273412), (2924, 4.129037994535343), (73290, 4.128153690204453), (116, 4.126119160068679), (8132, 4.101782935690461), (1939, 4.1012216585574865), (3310, 4.100573641739298), (858, 4.087270875826603), (26729, 4.076219743022087)]"
278,279,"[(5114, 4.2054615524947065), (116, 4.195627956523745), (73290, 4.190393051797271), (1939, 4.174492273757487), (116897, 4.167757596922221), (3038, 4.162924362771142), (8132, 4.162465660525147), (7116, 4.1574995237991645), (2924, 4.15335431266794), (858, 4.146273300589086)]"
279,280,"[(116897, 5), (2924, 5), (116, 5), (1939, 5), (73290, 4.998123291470082), (8132, 4.976136683973166), (5114, 4.967979784046308), (3038, 4.967055701581854), (858, 4.95872028229997), (7116, 4.942365179322037)]"
280,281,"[(116, 4.508550049096705), (73290, 4.49760363042823), (5114, 4.497381334343743), (1939, 4.47787404396967), (3038, 4.471563646007197), (116897, 4.464986013598924), (7116, 4.463566029264906), (2924, 4.447367182403731), (8132, 4.43442767702966), (3310, 4.4229378965458315)]"
281,282,"[(5114, 4.413273335406687), (116, 4.400021912328013), (73290, 4.384361960036088), (3038, 4.375621469440328), (2924, 4.372986007536884), (1939, 4.3716287369724505), (8132, 4.368954912775016), (116897, 4.357420396454056), (858, 4.347179588838702), (7116, 4.338225512929477)]"
282,283,"[(116, 4.430142210704775), (5114, 4.4300426438318565), (73290, 4.404694114225875), (1939, 4.394142929744952), (3038, 4.377491180654173), (2924, 4.365862125217115), (116897, 4.361039894192072), (858, 4.35847544172909), (8132, 4.357146582152577), (3310, 4.341445075608908)]"
283,284,"[(116, 4.41852046136359), (3038, 4.417986281716376), (1939, 4.387602775869225), (73290, 4.38653901792804), (5114, 4.38328963962199), (2924, 4.363661294371796), (8132, 4.350960187086345), (858, 4.349837346722822), (116897, 4.3467428551340594), (26587, 4.345271927704651)]"
284,285,"[(5114, 4.160540574550034), (116, 4.131416684615518), (73290, 4.100906375265715), (3038, 4.098474566347356), (116897, 4.097953542758479), (1939, 4.096618683973108), (8132, 4.091260631697139), (2924, 4.08868815208241), (7116, 4.088213363052178), (3310, 4.077807495303803)]"
285,286,"[(116, 4.185615903244015), (5114, 4.173587206482666), (3038, 4.1425990494691405), (1939, 4.130173893877362), (3030, 4.120494389856935), (3469, 4.113313049272522), (73290, 4.111097687193539), (26587, 4.110618532495871), (116897, 4.105240478534786), (3310, 4.102074295416745)]"
286,287,"[(1172, 5), (50, 5), (296, 5), (527, 5), (318, 5), (2318, 5), (858, 5), (903, 5), (913, 5), (2064, 5)]"
287,288,"[(1939, 4.752162287417651), (5114, 4.747463440689879), (116, 4.724602759003563), (8132, 4.721316117940566), (3038, 4.719750700262524), (73290, 4.71838042178014), (116897, 4.7139353360777045), (7116, 4.710388798016068), (2924, 4.696964471405555), (3030, 4.696544923611955)]"
288,289,"[(5114, 4.82528543038627), (73290, 4.652000777889946), (893, 4.622241906586665), (116897, 4.6211085735854285), (3310, 4.610450450165437), (1939, 4.58952462394127), (8132, 4.586197027289937), (7802, 4.5816814279616205), (7116, 4.579165282562806), (858, 4.574601890070509)]"
289,290,"[(318, 5), (3030, 5), (26587, 5), (26729, 5), (116897, 5), (7116, 5), (905, 5), (3310, 5), (5114, 5), (3038, 5)]"
290,291,"[(116, 4.863035060386442), (5114, 4.860259392928437), (73290, 4.855841608715406), (3038, 4.8462735446411065), (1939, 4.836804175526643), (8132, 4.830039006136831), (116897, 4.813651987986337), (2924, 4.811199154906744), (7116, 4.810179220851999), (858, 4.8066604984836525)]"
291,292,"[(5114, 4.718021455866189), (116, 4.709088545230503), (73290, 4.699386382395304), (1939, 4.6844791229146985), (3038, 4.6749603785273735), (8132, 4.669109840837311), (2924, 4.668957196947753), (7116, 4.667579143013543), (116897, 4.661752947979994), (3310, 4.6438817881592485)]"
292,293,"[(5114, 4.335421668192796), (116, 4.313620022649224), (7116, 4.281146717109301), (73290, 4.278832160262178), (3310, 4.2769837190816355), (2924, 4.276862115405829), (8132, 4.267231687432516), (26729, 4.267032056897881), (3038, 4.262157903890292), (3030, 4.257551510511803)]"
293,294,"[(5114, 4.791074491447231), (73290, 4.750826974850328), (116, 4.740772393478585), (1939, 4.733838629061071), (3038, 4.733303639799623), (7116, 4.716859206373012), (8132, 4.713087715242495), (116897, 4.711474733285309), (2924, 4.701264377091142), (858, 4.700075334486021)]"
294,295,"[(116, 4.669735436414356), (5114, 4.664362933675111), (73290, 4.65997945752165), (1939, 4.642055198237854), (3038, 4.635411240679254), (8132, 4.627536458476698), (7116, 4.619114408532899), (2924, 4.618210674535987), (116897, 4.60997067719425), (3310, 4.6030363228801585)]"
295,296,"[(73290, 4.7897446703242865), (8132, 4.783831191988115), (3030, 4.746445473908951), (2924, 4.734783266381979), (1939, 4.714974048769996), (7116, 4.691047939517694), (32898, 4.68112287592877), (858, 4.6761322311039875), (318, 4.667740855276144), (1147, 4.662537500162358)]"
296,297,"[(73290, 4.2580112449614615), (116, 4.250344710335575), (3038, 4.245549363088437), (116897, 4.243660594170119), (5114, 4.241422851459833), (8132, 4.232971511830884), (1939, 4.226783974197888), (2924, 4.204756493460954), (7116, 4.202235010130304), (1948, 4.169553102396706)]"
297,298,"[(1172, 5), (50, 5), (2318, 5), (858, 5), (913, 5), (2064, 5), (1221, 5), (7502, 5), (899, 5), (904, 5)]"
298,299,"[(5114, 4.834361484808419), (116, 4.829535123662186), (1939, 4.810575163894943), (73290, 4.808520860894889), (3038, 4.796452637975764), (116897, 4.789410696679569), (7116, 4.788514837137895), (2924, 4.776684444367759), (8132, 4.768578246733638), (6669, 4.764527987100415)]"
299,300,"[(5114, 4.821478060310188), (73290, 4.790441496403605), (116, 4.789724873517053), (7116, 4.781958053622097), (1939, 4.778537752198459), (3038, 4.768363725723072), (8132, 4.764777386237979), (116897, 4.761326973910443), (2924, 4.750938812518138), (858, 4.740957113815431)]"
300,301,"[(5114, 4.672698736777997), (6273, 4.481680919234812), (7116, 4.481320583969488), (73290, 4.472890161450946), (8132, 4.469137063652261), (905, 4.424602128339267), (9010, 4.423017916618054), (2924, 4.409674602178343), (26729, 4.4095391266994834), (7669, 4.402760823519849)]"
301,302,"[(5114, 4.363419803478933), (73290, 4.358844141334335), (116, 4.352887947079049), (1939, 4.342329046351169), (3038, 4.332595736464708), (116897, 4.326670175003828), (2924, 4.326441859196363), (8132, 4.320977549933349), (7116, 4.31737466784586), (858, 4.306030530179844)]"
302,303,"[(5114, 4.352902228623854), (116, 4.341922454193613), (73290, 4.330775083258711), (1939, 4.325455914015635), (3038, 4.31406314924112), (7116, 4.304813803075728), (8132, 4.301736892940132), (116897, 4.301512914284755), (2924, 4.294282792886375), (3310, 4.283376617374542)]"
303,304,"[(5114, 4.555915001627462), (116, 4.5359580583964085), (116897, 4.523758003015838), (1939, 4.504702366854187), (8132, 4.500591393902677), (73290, 4.49218476064916), (858, 4.491669747802164), (3030, 4.481622704033552), (6669, 4.47726559789872), (3310, 4.474778208670398)]"
304,305,"[(5114, 3.758417447011053), (116897, 3.6937310602077926), (2924, 3.6902655450067616), (1939, 3.684260997833667), (116, 3.655603559188345), (8132, 3.655440940782748), (858, 3.6300206979612737), (905, 3.6191402906271053), (7116, 3.5985281792104935), (7502, 3.5974728648025143)]"
305,306,"[(5114, 4.351683338919645), (116, 4.334573206546545), (73290, 4.310118866880333), (3038, 4.294660970612034), (1939, 4.289052749213293), (116897, 4.2779230985245436), (8132, 4.277036367881932), (2924, 4.275293168945116), (7116, 4.265204735049512), (3310, 4.257007410285243)]"
306,307,"[(5114, 4.754683098678575), (116, 4.751070246824668), (73290, 4.728012660004263), (1939, 4.72406267427122), (8132, 4.717456361566357), (3038, 4.715457219890833), (7116, 4.711405455395691), (116897, 4.7078290374952), (2924, 4.701550090418925), (3310, 4.675873342112426)]"
307,308,"[(3038, 4.515297519742109), (7116, 4.497565329494749), (5114, 4.478336288002992), (2924, 4.468989841097921), (73290, 4.46045154661587), (6669, 4.450294012763078), (8132, 4.444211306244215), (116, 4.424938863306981), (1939, 4.424685154246592), (116897, 4.414911509078589)]"
308,309,"[(5114, 4.759735250853569), (116, 4.754451400394397), (1939, 4.737187511097581), (3038, 4.736682888417419), (73290, 4.728908213497822), (8132, 4.71498233345392), (116897, 4.713780261719912), (2924, 4.7020209571908795), (7116, 4.70098225137325), (3310, 4.683572428717986)]"
309,310,"[(5114, 3.8473798325342767), (2924, 3.8136890733283195), (116, 3.7438667104791006), (1939, 3.7181210039759005), (3038, 3.7139911271802895), (7116, 3.700533908508036), (116897, 3.697855784393587), (73290, 3.6924897136721144), (8132, 3.6809466947259444), (26729, 3.6804016684469953)]"
310,311,"[(5114, 4.279088570802419), (116, 4.266187819101432), (73290, 4.236745690531253), (1939, 4.236254675385551), (3038, 4.229170739276306), (7116, 4.223060805246304), (8132, 4.220417837997337), (2924, 4.209605914874166), (116897, 4.20942462384526), (858, 4.205726737967955)]"
311,312,"[(116, 4.136873624702848), (3038, 4.114300026247417), (1939, 4.109861044311984), (73290, 4.108893556299859), (116897, 4.095608338045105), (7116, 4.077039100690719), (5114, 4.071587104470851), (2924, 4.050452097303721), (8132, 4.045491073127168), (6669, 4.043018665506081)]"
312,313,"[(5114, 4.37275790063994), (116, 4.352626265977468), (1939, 4.347039574817476), (73290, 4.3449920281904655), (7116, 4.33732055241166), (3038, 4.331537203358028), (8132, 4.328327016342425), (2924, 4.315986563156486), (3310, 4.311656753570002), (858, 4.308368623713798)]"
313,314,"[(116, 4.7689688139873425), (8132, 4.758902800289796), (5114, 4.755163699765446), (3038, 4.748317286904748), (73290, 4.738619780687364), (1939, 4.736500722856476), (116897, 4.7308142715731325), (7116, 4.725481932932229), (858, 4.714628688375477), (3310, 4.704933510058184)]"
314,315,"[(116, 3.703206495370026), (3038, 3.6524796753789888), (8132, 3.63881282036419), (7502, 3.63670558220066), (32898, 3.6337115521231524), (73290, 3.6281868335962484), (5114, 3.617588113974414), (1859, 3.616055925999802), (1948, 3.609389694705785), (4263, 3.606818766380627)]"
315,316,"[(5114, 4.429609874547207), (73290, 4.423826426712638), (116, 4.410837105637518), (1939, 4.395842342072963), (3038, 4.378833429783259), (8132, 4.363941271713175), (2924, 4.361013880893343), (7116, 4.360687055412605), (858, 4.356947747403394), (116897, 4.356899709035169)]"
316,317,"[(5114, 4.385161096010214), (1939, 4.358182832824289), (3310, 4.35150790489303), (73290, 4.349005846381507), (7116, 4.348665008860867), (116, 4.343629479491572), (3038, 4.34166684407469), (26587, 4.338451208650522), (8132, 4.337615269964819), (2924, 4.336346347630002)]"
317,318,"[(1939, 4.334954133892295), (5114, 4.31729768520153), (116, 4.3030628961629835), (3038, 4.302981174625813), (8132, 4.298055507360875), (26587, 4.294987850567812), (3030, 4.272160521378171), (3310, 4.266439640815304), (116897, 4.265087156033366), (1948, 4.261170513445547)]"
318,319,"[(5114, 4.358165398936465), (73290, 4.344335547644146), (7116, 4.2982735566592165), (116, 4.291127310441491), (8132, 4.286666734992178), (1939, 4.2841436367046475), (1948, 4.277921544724161), (2924, 4.276993148346729), (3038, 4.273549818771691), (858, 4.271433839271697)]"
319,320,"[(5114, 4.392616817277285), (116, 4.3923136632494515), (73290, 4.377736914020191), (116897, 4.367417857927279), (1939, 4.361121813839281), (2924, 4.348958119758081), (3038, 4.348579662904848), (8132, 4.345728943213959), (7116, 4.343133907709368), (858, 4.333482255807897)]"
320,321,"[(1939, 4.362961280529076), (116, 4.352230473145062), (3038, 4.341232585814559), (73290, 4.335454101580467), (116897, 4.310227488163483), (5114, 4.307162066954754), (3030, 4.286479455616776), (858, 4.2791997126779915), (3310, 4.278397920160779), (8132, 4.276069926334346)]"
321,322,"[(116897, 4.521036284597191), (116, 4.516907085530601), (73290, 4.490251461419602), (3038, 4.47387281789068), (3030, 4.457235239880894), (1939, 4.4548148742407365), (858, 4.426027181739595), (8132, 4.417583446425064), (3310, 4.415747370537027), (1948, 4.413257907194147)]"
322,323,"[(116, 4.559128989092556), (3030, 4.534499047593981), (116897, 4.532582953221133), (5114, 4.531550513798494), (8132, 4.529702951781033), (73290, 4.527467566693275), (1939, 4.523375373597841), (2924, 4.518954263146833), (6669, 4.510066055003266), (26729, 4.506952414755373)]"
323,324,"[(116, 4.263030175325974), (5114, 4.25716368411977), (73290, 4.2563445409319804), (3038, 4.228309943389712), (1939, 4.227484931735048), (2924, 4.215442863731813), (7116, 4.2111745881439475), (8132, 4.207477994531425), (116897, 4.206445105190354), (858, 4.197410942209951)]"
324,325,"[(116, 3.7048588165422194), (5114, 3.6674308134438296), (3038, 3.6511224318856037), (73290, 3.6380645823546147), (7116, 3.6342143429616467), (2924, 3.633233425980002), (7802, 3.6129855799102675), (858, 3.6127176743872504), (1939, 3.6077191130163633), (5017, 3.602717239829068)]"
325,326,"[(116897, 4.283269553162478), (1939, 4.240100426815637), (116, 4.239246571816965), (5114, 4.226787818460146), (73290, 4.222503465126413), (3038, 4.198680821617355), (2924, 4.185787249378125), (858, 4.164686720376418), (8132, 4.1613062470278495), (7802, 4.146858671802885)]"
326,327,"[(116, 4.872240753771419), (5114, 4.860759778773016), (73290, 4.859430883495969), (3038, 4.8586543149508135), (1939, 4.8427731212608345), (2924, 4.839892801361687), (8132, 4.832421675817441), (3310, 4.82880247620397), (116897, 4.827727631781058), (858, 4.8169939412398355)]"
327,328,"[(5114, 4.173592503160807), (116, 4.15720876421566), (73290, 4.1452167003510425), (1939, 4.125760743272294), (8132, 4.122945932487486), (3038, 4.1229331798638915), (7116, 4.116981732500678), (2924, 4.115644164667214), (3310, 4.103120918147946), (858, 4.100172600736679)]"
328,329,"[(116, 4.728491218276379), (7116, 4.716362711549484), (3038, 4.714292758094116), (1939, 4.7000840650574895), (116897, 4.69819688797939), (3030, 4.6886743435476), (3310, 4.677131853423099), (1948, 4.669257460450706), (73290, 4.666159816418857), (8132, 4.652601715462214)]"
